id,firstName,lastName,shortFirstName,shortLastName,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,status,active,knownName,placeOfBirth,secondNationality,secondNationalityId
cgaosi8nwcq3jyfi67iihahyi,Hektor,Højbjerre-Thomsen,Hektor,Højbjerre-Thomsen,H. Højbjerre-Thomsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2002-02-04,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,,right,27.0,active,no,,,,
d43hrj4xi5xdij00jplvqju1h,Daniel,Norouzi,,,D. Norouzi,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1992-01-03,Iran,e53g9hr2d3kasm34uumbg8r4,,,,88.0,active,yes,,,,
dcj1r91o3t276o924heml8stl,Souheib,Dhaflaoui,,,S. Dhaflaoui,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1996-05-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,68.0,active,yes,,,,
dijsnwotozcyyreas8n3oehw4,Lucas Junior Jesper,Larsen,,,L. Larsen,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2002-08-12,Sweden,1z6l2c33w2kyz9rdefs1d68nb,,,,5.0,active,yes,,,,
dsn7m5pm574argz1d7ofgjmj9,Erik Mats Simon,Andersson,Erik,Andersson,E. Andersson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1997-05-03,Sweden,1z6l2c33w2kyz9rdefs1d68nb,179.0,78.0,,7.0,active,yes,Erik Andersson,Malmö,,
e28vnripq7f1eyxmewplbp250,Cornelius Seamus,Bjerregård Kilpatrick,,,C. Kilpatrick,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2006-05-31,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,yes,,,,
edxnlomiqbzt71l5aob22rmj9,Jayce Lee,Mascarenhas-Olivero,Jayce,Olivero,J. Olivero,Gibraltar,1uebysp0nph4vtqw6gsv347jw,Defender,player,1998-07-02,Gibraltar,1uebysp0nph4vtqw6gsv347jw,182.0,,left,12.0,active,no,,,,
eghsr9dfuel5vr3o3uogs2ot0,Nikolaj,Bagger,,,N. Bagger,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2005-11-04,Denmark,5adf60vwiw2f2mibyq1k4ex7i,174.0,,right,43.0,active,yes,,,,
ersburboye1ic6pxc36ytm4et,Saku Tuomas Severi,Ylätupa,Saku,Ylätupa,S. Ylätupa,Finland,2u07e54v5dprsugdvddpq5ync,Attacker,player,1999-08-04,Finland,2u07e54v5dprsugdvddpq5ync,171.0,75.0,both,8.0,active,yes,,Espoo,,
eyvv6b94feknnp1uew6n0ytat,Nicklas Mouritz,Mouritsen,Nicklas,Mouritsen,N. Mouritsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1995-03-15,Denmark,5adf60vwiw2f2mibyq1k4ex7i,180.0,73.0,left,5.0,active,no,,København,,
khqldwfq14b7giakss24l9t5,Kasper,Enghardt Pedersen,Kasper,Enghardt,K. Enghardt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1992-05-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,186.0,79.0,,2.0,active,yes,,,,
y3gbqxmdntxpihfne37nph5g,Daniel,Pedersen,,,D. Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,coach,1987-06-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,no,,,,
18g25rcpd99fe1gvr48uoqmtw,Emil,Villumsen,,,E. Villumsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2006-09-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,30.0,active,yes,,,,
1icurh5jrnw1e6jdgqxjnhdnu,Gabriël,Çulhacı,Gabriël,Culhaci,G. Çulhacı,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1999-12-30,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,,left,,active,yes,,Amsterdam,,
22o2j24rzpniduvi4lv3eeyy2,Casper,Gedsted Hansen,Casper,Gedsted,C. Gedsted,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2002-02-04,Denmark,5adf60vwiw2f2mibyq1k4ex7i,174.0,70.0,right,5.0,active,yes,,,,
2lc9bt5639t572il73e9y044,Dulat,Talyspaev,,,D. Talyspaev,Kazakhstan,6kewn14jj4ncyzghlbu61hna6,Goalkeeper,player,2005-08-23,Kazakhstan,6kewn14jj4ncyzghlbu61hna6,188.0,,right,,active,yes,,,,
2pm5oqzyonn0dysa5nszgq3xm,Hans Christian,Bonnesen,,,H. Bonnesen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2001-03-17,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,yes,,,,
3j17sy1es1n95b6wldq0guuad,Sebastian Linnet,John,,,S. John,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1996-03-26,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,1.0,active,no,,,,
3mcj3wypzq3lno1ehc0vif1sl,Jafar Aurelio,Miguel Arias,Jafar,Arias,J. Arias,Curaçao,5im58ram567ao2fbnz39sm8vk,Attacker,player,1995-06-16,Curaçao,5im58ram567ao2fbnz39sm8vk,191.0,78.0,right,,active,yes,,Willemstad,Netherlands,6hzi5pltnz67q4la8yli9qfv6
3mgrufy83uhzs9liw8pwxi784,Gabriel,Larsen,,,G. Larsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2006-12-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,28.0,active,yes,,,,
4m7gr5z6b40dj02yrmlwgeluc,Sebastian,Larsen,,,S. Larsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2004-05-25,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,13.0,active,yes,,,,
4s4vcup6qe0t74b82ojfb2w44,Rasmus,Lynder,,,R. Lynder,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2007-02-15,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,no,,,,
4sgxth7onhb5mu29bgyupby3u,Jubril,Adedeji,,,J. Adedeji,England,1fk5l4hkqk12i7zske6mcqju6,Midfielder,player,2000-05-25,England,1fk5l4hkqk12i7zske6mcqju6,,,,14.0,active,no,,,,
4ti8pdx03j8dh4mdb626ltmvo,Niklas,Jakobsen,,,N. Jakobsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2005-10-05,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,21.0,active,yes,,,,
5nved2kta2hk8103hkyhq33hm,Mattias,Jakobsen,Mattias,Jakobsen,M. Jakobsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2003-01-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,3.0,active,yes,,,,
5rz2yptd4ha5ko6z6zwgzrxed,Gregg,Ryder,Gregg,Ryder,G. Ryder,England,1fk5l4hkqk12i7zske6mcqju6,,assistant coach,1988-01-11,England,1fk5l4hkqk12i7zske6mcqju6,,,,,active,no,,,,
5wizqdz9pct40x11j2y3y0wh6,Effiong,Nsungusi Junior,,,E. Nsungusi,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,1999-11-04,Nigeria,63pvdwrsiq5b07mzi8igqei9p,195.0,,,,active,no,,,,
619s1phj5bkgkug3aszc1y9cl,Mike,Lindemann Jensen,Mike,Jensen,M. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1988-02-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,177.0,75.0,right,7.0,active,yes,,,,
67p0s4o54xcmiustgy8k5gljo,Silas,Hald,,,S. Hald,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2006-09-02,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,right,16.0,active,yes,,,,
6orujbbswf771s9rv0dcd8kd0,Basem,Alkhoudari,,,B. Alkhoudari,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2006-10-22,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,left,17.0,active,yes,,,,
70q01jst0ykmyg3c8w01afefp,Frederik,Bay,Frederik,Bay,F. Bay,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1997-08-06,Denmark,5adf60vwiw2f2mibyq1k4ex7i,177.0,71.0,left,3.0,active,no,,,,
74m58jsznzu8l89b8h7rkh1bd,Christian Emil Tue,Jensen,Christian,Jensen,C. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2000-03-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,10.0,active,yes,,,,
76haeglj7ab88ikhym8hw6uol,Nemanja,Cavnić,,,N. Cavnić,Montenegro,1411jebgwo2ja1erogsq81lg9,Defender,player,1995-09-05,Montenegro,1411jebgwo2ja1erogsq81lg9,192.0,86.0,,4.0,active,no,,Podgorica,,
7tijn3mz3caivct99bmp0q68k,Vinicius Faloni,Degn Pedersen,,,V. Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2007-03-01,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,25.0,active,yes,,,,
7ztdirfvd9d0x2yw1v051xzbo,William,Madsen,,,W. Madsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2002-04-05,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,8.0,active,yes,,,,
8qzac8nxm8nxbckdaisnooutw,Erkan,Semovski,,,E. Semovski,North Macedonia,1lesyxylc5eza0a4z87t9azcc,Attacker,player,2004-11-23,Denmark,5adf60vwiw2f2mibyq1k4ex7i,181.0,,,19.0,active,yes,,,Denmark,5adf60vwiw2f2mibyq1k4ex7i
8ypf9ih1936oqs0rb00k8cjkk,Mikkel,Durlev,,,M. Durlev,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2005-03-17,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,yes,,,,
98zlz2sscsf6vb7d52ici074k,Youssef,Dhaflaoui,,,Y. Dhaflaoui,Tunisia,2um1icx6ftp1auliaxyw0ou6y,Midfielder,player,2002-07-03,Tunisia,2um1icx6ftp1auliaxyw0ou6y,,,,9.0,active,yes,,København,,
9fvf8z6p8ok0n5vu999ysfywa,Casper,Jørgensen,,,C. Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2002-08-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,185.0,,left,24.0,active,yes,,,,
akiwokthm1z7rbifshqhs24t1,Pierre,Dahlin Larsen,Pierre,Larsen,P. Larsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1994-07-16,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,both,10.0,active,no,Pierre Larsen,,,
am3509ake84cde1xhb9264i22,Marcus,Mustac Gudmann,Marcus,Gudmann,M. Gudmann,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-02-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,2.0,active,yes,,,,
bmvcofmie6om4muxij4kdkro4,Ifenna,Dorgu,,,I. Dorgu,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2006-08-23,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,27.0,active,yes,,,,
bnqw3m446pe19tgmnv2jcoatx,Nicklas,Pedersen,Nicklas,Pedersen,N. Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,coach,1987-10-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,187.0,76.0,right,,active,yes,,Køge,,
buaka9pirc7bjhvtlexe6ojdg,Lennart,Kragh,,,L. Kragh,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,assistant coach,1987-06-26,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,yes,,,,
cptyf0icqfjv8wm49pcy0uw44,Janus,Rex Seehusen,,,J. Seehusen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2003-01-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,6.0,active,yes,,,,
d2otdesf6fxo0zjmrenoi074k,Durmus,Efe Bayrak,,,D. Bayrak,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2006-12-11,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,15.0,active,yes,,,,
d2ukggo2v5jsw4pctznmaijo4,Alfred,Gøthler,,,A. Gøthler,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,29.0,active,yes,,,,
d8zder7jh6spg9gt9z1hewoic,Tobias,Heidmann Pedersen,,,T. Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-02-16,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,20.0,active,no,,,,
dqqswfn9s1tdxjoslts8ks6xg,Berkant,Bayrak,,,B. Bayrak,Türkiye,6kd6webenogylfgwt2aa9l6vx,Goalkeeper,player,2005-01-28,Türkiye,6kd6webenogylfgwt2aa9l6vx,,,,12.0,active,yes,,,,
e0u730to91qqtvvx16uhajz10,Saman,Jalaei,,,S. Jalaei,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2006-06-04,Denmark,5adf60vwiw2f2mibyq1k4ex7i,170.0,,,32.0,active,yes,,,Iran,e53g9hr2d3kasm34uumbg8r4
e2aqcawslcbpp88nia8eko2y1,Joachim,Juhl Rothmann,Joachim,Rothmann,J. Rothmann,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2000-06-29,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,11.0,active,yes,,,,
etv86c76faputyvch964nju38,Lukas,Schmidt,,,L. Schmidt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2006-02-26,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,26.0,active,yes,,,,
wp2346fam5l8qou27jvrxpg4,Yahyie,Shirzai,,,Yahyie Shirzai,Afghanistan,6xne7xe59eujck02uovziom7p,Defender,player,2005-05-22,Afghanistan,6xne7xe59eujck02uovziom7p,,,,18.0,active,yes,,,,
1n4eldqa7h9jvcx1693zqu06i,Tobias,Arndal,Tobias,Arndal,T. Arndal,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-09-01,Denmark,5adf60vwiw2f2mibyq1k4ex7i,185.0,79.0,right,8.0,active,yes,,Odense,,
2p4mbqt7hvjz5frre6b3nppl,Christian,Lønstrup,Christian,Lonstrup,C. Lønstrup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,coach,1971-04-04,Denmark,5adf60vwiw2f2mibyq1k4ex7i,186.0,,,,active,yes,,Gentofte,,
2tcdx5rp7vujnlid4oqqxdogk,Marinus,Due Grandt,,,M. Due Grandt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2000-03-24,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,6.0,active,yes,,,,
3bf4r3xgrs0ttlhgzb93as5t6,Mads,Høyer Julø,,,M. Julø,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1998-03-13,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,15.0,active,yes,,,,
3epwf56ozg73hueacwmckk0r9,Sebastian,Pingel,Sebastian,Pingel,S. Pingel,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1993-05-11,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,81.0,active,yes,,,,
3rok7i8nrt4yzx2melj4qiuqc,Solomon,Opoku,,,S. Opoku,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-04-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,14.0,active,yes,,,,
4a6emqle5148kxvcragef8ez9,Rasmus Jeppe,Minor Petersen,Rasmus,Minor Petersen,R. Petersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1988-09-13,Denmark,5adf60vwiw2f2mibyq1k4ex7i,198.0,94.0,left,29.0,active,yes,,Svendborg,,
4csz412vb3lquessbnf999ct0,Adam,Ahmad,,,A. Ahmad,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2003-06-25,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,11.0,active,yes,,,,
4jffzt29zh209d3xsqw6xdb3e,Filip,Panjeskovic,Filip,Panjeskovic,F. Panjeskovic,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2003-01-16,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,right,27.0,active,yes,,,,
56owszkppkee93e4vwtezmg44,Hjalte,Just Dalsgaard,,,H. Dalsgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2004-04-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,185.0,,right,30.0,active,yes,,Hillerød,,
5dlh0fa9yo6z283w9p58xmnoq,Nicklas Bjerre,Schmidt,,,N. Schmidt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1995-11-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,12.0,active,yes,,,,
5i6n6yne6fh410vk7p7kkokmi,Gregers,Arndal-Lauritzen,Gregers,Arndal-Lauritzen,G. Arndal-Lauritzen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1998-05-03,Denmark,5adf60vwiw2f2mibyq1k4ex7i,187.0,80.0,left,4.0,active,yes,,,,
5p4ogf7v6mh2dx5xotbr54ro4,Johannes,Houborg,,,J. Houborg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1997-12-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,yes,,,,
5z7y55t2o577r8ki3i5855as,Jonathan,Witt,,,J. Witt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1992-12-06,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,7.0,active,yes,,,,
6syvcq2uvup9v54ql4pl1s5pl,Ovays,Azizi,Ovays,Azizi,Ovays Azizi,Afghanistan,6xne7xe59eujck02uovziom7p,Goalkeeper,player,1992-01-29,Afghanistan,6xne7xe59eujck02uovziom7p,190.0,,right,1.0,active,yes,Ovays Azizi,Herat,Denmark,5adf60vwiw2f2mibyq1k4ex7i
73zwo9lvgzvri6s5gp34b2hnt,Ahmed,Hassan Ahmad,,,A. Hassan,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1997-01-01,Denmark,5adf60vwiw2f2mibyq1k4ex7i,180.0,,,16.0,active,no,,,,
7l7f98nn8gohmdacsdb2labkk,Alessio,Alicino,,,A. Alicino,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-10-12,Italy,25f2cmb2r8mk5rj92tzer6kvv,,,both,34.0,active,yes,,,,
85s00xohkxaor9nmp7s17qwa1,Asger,Højmark-Jensen,,,A. Højmark-Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1995-10-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,23.0,active,no,,,,
8gqvlydur0v4cpmz1ozqkejh0,Marco,Bruhn,,,M. Bruhn,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2004-11-12,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,right,90.0,active,yes,,,,
8qz0rnws9m4fya37kzvdnsi6s,Jonatan Marvin,Rindom,,,J. Rindom,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2003-10-13,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,70.0,active,yes,,,,
9350utk4onh2hv5jznxqpkd7t,Rasmus,Kawiecky Møller,,,R. Møller,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-05-03,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,2.0,active,yes,,,,
9emem7oh2302y6ojbmd5m67mc,Victor,Mohr,,,V. Mohr,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-08-26,Denmark,5adf60vwiw2f2mibyq1k4ex7i,181.0,,right,24.0,active,no,,,,
9h6c9ue598hllcri39erjitqs,William,Lykke,William,Lykke,W. Lykke,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2004-09-28,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,38.0,active,yes,,,,
9lsylzgf7e3i5zb0fshnxo6xg,Simon,Friis Sharif,,,S. Sharif,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1997-11-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,18.0,active,yes,,,,
antm5oo1jm123zizf3gwjzt2h,Essam,Salamoun,,,E. Salamoun,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1996-12-26,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,22.0,active,no,,,,
bgd377c7d3jfjd3yo3e02f0iy,Valdemar,Schousboe,Valdemar,Schousboe,V. Schousboe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1997-08-01,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,9.0,active,yes,,,,
bop31qof3lon7u6rvmb68ktzp,Markus,Strøm Bay,,,M. Bay,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-02-17,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,right,19.0,active,yes,,Brøndby,,
bpldj4qdzfdm1n739atcadbmc,Berzan,Kücükylidiz,,,B. Kücükylidiz,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2000-10-04,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,20.0,active,yes,,,,
btxki9aj7wbzk8ridshh87uju,Mathias,Juul Kisum,,,M. Kisum,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1999-05-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,10.0,active,yes,,,,
e53x85cl6m94gvp593p1ddjpw,Mads-Emil,Langberg,Mads-Emil,Langberg,M. Langberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2002-02-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,28.0,active,no,,,,
efy4jghg9hh8jtqdczhxsgvai,Anton Mikael Kühl Underbjerg,Pedersen,,,A. Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-06-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,3.0,active,yes,,,,
elsygne5tjybbxrqgehtovnro,Lucas,Bøje-Larsen,,,L. Bøje-Larsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2001-02-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,5.0,active,yes,,,,
mvsf89bc3bmb24sgheuy8hsk,Matin Majid,Al-Atlassi,,,M. Al-Atlassi,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1998-08-02,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,13.0,active,no,,,,
uiyol728wan4mxco2foplknp,Adrian,Rúnason Justinussen,Adrian,Justinussen,A. Justinussen,Faroe Islands,1glg6jsz6v1fkk8y9pq4fqjc4,Midfielder,player,1998-07-21,Faroe Islands,1glg6jsz6v1fkk8y9pq4fqjc4,,,,17.0,active,yes,,,,
14s6gnwtyhhe9df6czc8mip78,Adis,Hadzimujic,,,A. Hadzimujic,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,no,,,,
16ti31sz3otifak7151bru3v8,Daniel,Veiby Held,Daniel,Held,D. Held,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2005-03-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,191.0,77.0,left,34.0,active,yes,,,,
1f510mbuc4i1mmshqlgim5u6s,Oliver,Harbo Overgaard,,,O. Overgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2002-04-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,24.0,active,yes,,,,
1xcf8y3egy8j0g2c6xkcx6o6h,Frederik,Mortensen,,,F. Mortensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1998-10-30,Denmark,5adf60vwiw2f2mibyq1k4ex7i,176.0,77.0,,6.0,active,yes,,,,
3qjm9ada1em0wt6ti5l352q96,Frederik,Elkær,Frederik,Elkaer,F. Elkær,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2001-12-11,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,23.0,active,no,,,,
4c9cr7oxmbe87rr1yb4dt1p1w,Lukas,Sneftrup Christensen,,,L. Christensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-12-13,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,28.0,active,yes,,,,
4krwgfspxdgpq1pli11b04iga,Muamer,Brajanac,Muamer,Brajanac,M. Brajanac,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2001-02-15,Denmark,5adf60vwiw2f2mibyq1k4ex7i,189.0,,right,10.0,active,no,,,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer
4ri26wiqeesjbca6tpuw67ai,Soumaïla,Ouattara,Soumaila,Ouattara,S. Ouattara,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,Defender,player,1995-07-04,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,,,right,5.0,active,yes,,,,
5jyv1dctfxa6335l1mlifwavo,Mikkel,Boye,,,M. Boye,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2007-04-05,Denmark,5adf60vwiw2f2mibyq1k4ex7i,192.0,,right,40.0,active,yes,,,,
6bv0j0ezhh9u5u5hqz64p790q,Marius Haudrum,Jacobsen,Marius,Haudrum Jacobsen,M. Jacobsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2004-01-13,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,12.0,active,yes,,,,
8gdfn7j6xac9p4jh94hk40jdg,Jesper,Cornelius,,,J. Cornelius,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2001-06-26,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,14.0,active,yes,,,,
8iodn9a5r7pk47uqcx67i7i8k,Jens Sebastian,Beraque Rasmussen,Sebastian,Rasmussen,S. Beraque,Philippines,2bn52u7dpgfatwqumx224cczx,Attacker,player,2002-06-17,Philippines,2bn52u7dpgfatwqumx224cczx,,,,15.0,active,yes,,Aarhus,,
8nav5b7f3g14uh4iethwpirit,Jacob,Tjørnelund,Jacob,Tjørnelund,J. Tjørnelund,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1991-12-31,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,78.0,right,4.0,active,no,,,,
8q8yol44e42o9hwttlopznvh0,Max,Nielsen,,,M. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2004-10-25,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,right,22.0,active,yes,,,,
